Date,Store,DayOfWeek,Sales,Promo,StateHoliday,SchoolHoliday
2032-02-13,2,3,10813,1,b,0
2032-02-14,16,2,4658,1,b,1
2032-02-15,3,4,17319,1,0,0
2032-02-16,8,3,4884,0,0,1
2032-02-17,6,4,5780,0,a,0
2032-02-18,16,5,6952,1,b,1
2032-02-19,16,1,8517,1,0,1
2032-02-20,7,7,6106,0,c,0
2032-02-21,13,4,19550,0,a,1
2032-02-22,13,5,5397,0,0,0
2032-02-23,5,2,13643,0,0,1
2032-02-24,18,4,15822,1,0,1
2032-02-25,15,5,11462,1,a,1
2032-02-26,18,1,4711,1,0,1
2032-02-27,2,7,2586,1,0,0
2032-02-28,10,4,10406,1,c,0
2032-02-29,13,6,8138,0,c,1
2032-03-01,18,5,8662,0,c,1
2032-03-02,15,4,8404,0,0,0
2032-03-03,12,1,14333,0,c,1
2032-03-04,15,7,10837,0,b,1
2032-03-05,13,4,10542,1,c,0
2032-03-06,18,4,16904,0,c,1
2032-03-07,15,7,9556,0,0,1
2032-03-08,11,6,14355,1,b,1
2032-03-09,19,5,13806,1,c,0
2032-03-10,3,3,10818,1,0,1
2032-03-11,7,7,15864,1,b,1
2032-03-12,14,4,1981,1,c,0
2032-03-13,14,3,11228,0,0,0
2032-03-14,13,2,4552,1,b,0
2032-03-15,12,4,18305,1,c,0
2032-03-16,9,3,12938,0,b,0
2032-03-17,1,2,17318,0,b,1
2032-03-18,19,6,6052,1,0,1
2032-03-19,11,5,6406,1,a,1
2032-03-20,19,4,18858,0,b,1
2032-03-21,18,5,13850,1,b,1
2032-03-22,12,2,13601,1,b,0
2032-03-23,1,5,8098,1,b,0
2032-03-24,19,5,7719,1,b,0
2032-03-25,17,7,16856,1,a,0
2032-03-26,5,1,9594,0,0,1
2032-03-27,3,2,1612,0,a,0
2032-03-28,2,5,8286,1,0,1
2032-03-29,3,3,11068,1,a,1
2032-03-30,8,2,10805,0,0,0
2032-03-31,16,1,4017,0,c,1
2032-04-01,6,4,10926,0,b,0
2032-04-02,13,6,12740,1,0,0
2032-04-03,16,5,11572,0,0,0
2032-04-04,16,3,17237,1,b,0
2032-04-05,3,1,11002,1,c,0
2032-04-06,13,2,16818,1,b,1
2032-04-07,14,6,4201,1,0,1
2032-04-08,8,6,1752,1,0,1
2032-04-09,12,5,8556,0,b,0
2032-04-10,8,1,2341,0,a,1
2032-04-11,9,1,14981,0,b,1
2032-04-12,1,3,9696,0,0,1
2032-04-13,6,4,15525,1,0,0
2032-04-14,19,4,6565,0,0,0
2032-04-15,11,7,15947,0,c,1
2032-04-16,11,4,8930,0,b,1
2032-04-17,13,7,7517,0,c,1
2032-04-18,11,6,15287,0,b,1
2032-04-19,18,6,12829,0,c,0
2032-04-20,15,2,3422,1,a,1
2032-04-21,1,6,14960,1,0,1
2032-04-22,7,6,9865,0,0,1
2032-04-23,13,1,6985,1,b,0
2032-04-24,12,2,7947,1,0,0
2032-04-25,18,1,14790,1,c,1
2032-04-26,19,3,15739,1,a,0
2032-04-27,15,7,11971,1,c,0
2032-04-28,8,7,4668,0,c,0
2032-04-29,19,3,11744,1,b,1
2032-04-30,10,7,5509,1,0,0
2032-05-01,7,2,3500,0,c,1
2032-05-02,18,2,10904,1,b,0
2032-05-03,16,6,17683,1,c,0
2032-05-04,6,7,13416,0,c,1
2032-05-05,9,3,15833,1,c,1
2032-05-06,13,5,19290,0,b,0
2032-05-07,8,4,3485,1,a,0
2032-05-08,16,6,15003,1,c,1
2032-05-09,13,4,8459,0,c,0
2032-05-10,13,3,7120,1,b,1
2032-05-11,17,7,9485,0,0,1
2032-05-12,5,7,15251,1,a,1
2032-05-13,17,4,19257,1,b,0
2032-05-14,9,5,7172,1,0,0
2032-05-15,2,7,19472,1,b,1
2032-05-16,18,5,7487,0,b,0
2032-05-17,9,1,10964,1,a,1
2032-05-18,6,2,12055,1,a,0
2032-05-19,11,4,7880,0,a,0
2032-05-20,6,7,1528,0,a,0
2032-05-21,6,5,11325,0,0,0
2032-05-22,13,7,19308,1,c,1
2032-05-23,11,2,18246,0,b,0
2032-05-24,14,2,11554,0,a,1
2032-05-25,2,1,16413,0,c,0
2032-05-26,8,2,15127,0,0,1
2032-05-27,3,2,19026,1,a,0
2032-05-28,3,6,16693,1,b,1
2032-05-29,1,3,10212,1,c,0
2032-05-30,19,7,6196,0,a,1
2032-05-31,18,1,14850,0,b,0
2032-06-01,17,1,7999,0,c,0
2032-06-02,13,4,8322,1,b,0
2032-06-03,3,2,4143,0,0,1
2032-06-04,1,4,14812,0,a,1
2032-06-05,4,6,18854,1,a,0
2032-06-06,13,5,6678,1,b,1
2032-06-07,17,2,2382,1,c,0
2032-06-08,11,5,10528,1,a,0
2032-06-09,2,3,8114,1,b,0
2032-06-10,16,6,10434,0,0,1
2032-06-11,2,2,2705,0,a,1
2032-06-12,19,4,6997,0,b,0
2032-06-13,19,4,8962,1,c,1
2032-06-14,16,2,12391,1,a,1
2032-06-15,19,7,15535,1,a,0
2032-06-16,9,4,19978,1,0,0
2032-06-17,1,7,13129,0,b,1
2032-06-18,10,2,18699,0,c,0
2032-06-19,19,1,9759,0,0,0
2032-06-20,1,4,3704,0,0,1
2032-06-21,2,7,6725,0,0,1
2032-06-22,16,2,1124,0,b,1
2032-06-23,12,2,10729,0,b,0
2032-06-24,8,7,13767,0,a,0
2032-06-25,18,4,5807,1,b,1
2032-06-26,2,1,19354,0,0,1
2032-06-27,13,4,17009,0,b,0
2032-06-28,6,2,18198,1,c,1
2032-06-29,6,1,4101,1,a,1
2032-06-30,9,5,2654,0,0,0
2032-07-01,16,3,17515,0,a,0
2032-07-02,11,4,1394,1,b,1
2032-07-03,7,6,8319,1,a,1
2032-07-04,10,2,4573,1,a,0
2032-07-05,10,1,10173,0,b,0
2032-07-06,18,7,8106,1,a,0
2032-07-07,9,7,12147,0,b,0
2032-07-08,15,7,6060,1,0,1
2032-07-09,4,1,17326,0,a,0
2032-07-10,8,5,13842,1,c,0
2032-07-11,9,4,11933,0,c,1
2032-07-12,13,6,7632,1,0,1
2032-07-13,9,7,7755,1,b,1
2032-07-14,4,1,12130,0,b,0
2032-07-15,17,7,6589,0,a,1
2032-07-16,16,5,12612,0,a,0
2032-07-17,15,2,15843,1,c,0
2032-07-18,3,7,19888,1,c,1
2032-07-19,5,5,13015,1,b,0
2032-07-20,5,4,13672,1,c,1
2032-07-21,15,7,3976,1,b,1
2032-07-22,18,5,18855,0,0,0
2032-07-23,15,1,12891,0,0,0
2032-07-24,2,1,7595,1,c,0
2032-07-25,13,3,18526,1,a,1
2032-07-26,4,5,14404,0,c,1
2032-07-27,10,2,19952,1,c,1
2032-07-28,13,7,18992,0,c,0
2032-07-29,10,6,13825,0,a,1
2032-07-30,9,6,19281,0,c,1
2032-07-31,8,4,3192,0,a,1
2032-08-01,3,3,13264,0,c,0
2032-08-02,16,5,2091,1,a,0
2032-08-03,14,2,18083,0,a,0
2032-08-04,9,3,11093,1,a,1
2032-08-05,11,1,3178,0,a,1
2032-08-06,3,4,18116,1,a,0
2032-08-07,5,7,14592,0,0,0
2032-08-08,10,7,9704,1,b,1
2032-08-09,13,7,3687,1,b,1
2032-08-10,4,5,4756,0,a,1
2032-08-11,13,6,7061,0,b,0
2032-08-12,12,2,9623,0,a,0
2032-08-13,5,7,5494,1,c,0
2032-08-14,10,7,2279,0,0,0
2032-08-15,9,1,7538,0,c,1
2032-08-16,7,3,3221,1,c,1
2032-08-17,2,7,6164,0,a,1
2032-08-18,7,4,1854,0,c,0
2032-08-19,8,3,4212,1,0,0
2032-08-20,7,6,19970,0,c,1
2032-08-21,14,3,15385,1,0,0
2032-08-22,19,2,13530,0,0,0
2032-08-23,5,1,4340,1,a,1
2032-08-24,18,5,10811,1,0,0
2032-08-25,12,2,1275,0,c,0
2032-08-26,17,6,13295,1,a,1
2032-08-27,13,4,1714,0,0,1
2032-08-28,2,6,7054,1,0,1
2032-08-29,13,6,1809,1,b,0
2032-08-30,7,3,14215,0,a,1
2032-08-31,10,4,10053,0,b,1
2032-09-01,6,2,1036,0,0,0
2032-09-02,3,6,11273,1,b,0
2032-09-03,3,2,13499,0,c,1
2032-09-04,18,7,12403,1,c,1
2032-09-05,11,7,16037,1,0,0
2032-09-06,5,7,15017,0,b,0
2032-09-07,19,5,18365,1,b,0
2032-09-08,19,3,15696,0,a,1
2032-09-09,15,2,7447,1,c,0
2032-09-10,16,7,13583,0,c,1
2032-09-11,9,7,1151,1,a,1
2032-09-12,4,4,15257,1,c,1
2032-09-13,15,6,12486,0,b,0
2032-09-14,12,7,14507,1,b,0
2032-09-15,3,5,10514,1,c,1
2032-09-16,14,4,6648,1,a,1
2032-09-17,17,3,2511,1,0,0
2032-09-18,19,5,19642,1,0,1
2032-09-19,6,5,17615,0,0,0
2032-09-20,4,5,8749,0,0,1
2032-09-21,7,6,1571,1,b,0
2032-09-22,19,7,18586,0,0,1
2032-09-23,17,1,13232,0,b,1
2032-09-24,16,5,10762,1,b,1
2032-09-25,15,4,14217,0,0,0
2032-09-26,8,4,10231,1,0,0
2032-09-27,19,3,7609,0,0,0
2032-09-28,8,2,15629,1,c,1
2032-09-29,18,2,13273,1,c,1
2032-09-30,16,1,17554,1,a,0
2032-10-01,19,6,6151,1,b,0
2032-10-02,10,7,7406,0,0,0
2032-10-03,17,6,15294,0,c,1
2032-10-04,13,7,15893,1,a,0
2032-10-05,13,5,1188,0,b,0
2032-10-06,7,7,14073,1,b,1
2032-10-07,10,1,8145,1,b,0
2032-10-08,2,3,6927,0,c,0
2032-10-09,4,3,1599,1,0,0
2032-10-10,6,2,14133,1,0,0
2032-10-11,18,3,13209,0,b,0
2032-10-12,6,5,12524,1,b,1
2032-10-13,17,4,15317,1,a,0
2032-10-14,14,3,10145,0,a,0
2032-10-15,11,1,15357,0,b,0
2032-10-16,19,5,10817,1,a,0
2032-10-17,2,3,2870,0,c,1
2032-10-18,3,6,19408,0,b,0
2032-10-19,11,7,13521,0,a,1
2032-10-20,6,3,6453,0,b,0
2032-10-21,14,6,2827,0,0,0
2032-10-22,19,5,17923,0,c,0
2032-10-23,16,3,17225,1,b,1
2032-10-24,7,6,8202,1,0,0
2032-10-25,8,4,5438,0,b,0
2032-10-26,19,2,13139,0,0,0
2032-10-27,16,5,12218,0,a,0
2032-10-28,7,6,13924,1,0,0
2032-10-29,9,1,7716,1,c,1
2032-10-30,13,3,17088,1,c,0
2032-10-31,1,6,7818,1,a,1
2032-11-01,8,7,5286,0,b,1
2032-11-02,4,6,5739,0,c,1
2032-11-03,3,6,3089,0,a,0
2032-11-04,3,7,6605,0,c,1
2032-11-05,13,2,7822,0,a,0
2032-11-06,8,7,4321,1,c,1
2032-11-07,7,7,12773,0,a,0
2032-11-08,1,1,19933,1,c,0
2032-11-09,16,7,2216,0,b,0
2032-11-10,6,1,5885,0,0,0
2032-11-11,7,4,13170,1,c,0
2032-11-12,12,7,9933,1,a,1
2032-11-13,9,2,10906,0,b,0
2032-11-14,11,7,13236,1,c,1
2032-11-15,10,6,3797,1,a,0
2032-11-16,1,5,1818,1,0,0
2032-11-17,18,2,9434,0,a,0
2032-11-18,4,7,8926,0,c,0
2032-11-19,5,2,13717,0,a,0
2032-11-20,9,1,13069,1,a,0
2032-11-21,17,4,1012,1,0,0
2032-11-22,3,4,6894,0,c,0
2032-11-23,16,2,8392,0,c,0
2032-11-24,5,2,17102,1,0,1
2032-11-25,16,7,1689,0,b,1
2032-11-26,3,3,12932,0,a,1
2032-11-27,15,6,12766,1,a,0
2032-11-28,3,1,14292,1,a,1
2032-11-29,14,6,15863,0,c,0
2032-11-30,16,5,18386,1,c,0
2032-12-01,17,5,8408,1,a,0
2032-12-02,18,4,11694,0,c,1
2032-12-03,18,1,9142,1,0,1
2032-12-04,14,6,2765,1,0,0
2032-12-05,18,4,16237,0,c,0
2032-12-06,15,5,6778,1,a,1
2032-12-07,15,2,3291,1,a,1
2032-12-08,6,1,5866,0,a,1
2032-12-09,15,1,9429,1,a,1
2032-12-10,18,6,11584,0,c,1
2032-12-11,4,7,12747,0,b,1
2032-12-12,8,3,18968,1,b,1
2032-12-13,15,6,2307,0,a,1
2032-12-14,3,2,3085,0,a,1
2032-12-15,15,7,17415,1,a,0
2032-12-16,13,7,1291,0,b,0
2032-12-17,9,7,4686,0,0,0
2032-12-18,2,2,13579,1,b,0
2032-12-19,8,4,2642,0,c,1
2032-12-20,17,1,9769,0,b,0
2032-12-21,13,4,4909,1,c,0
2032-12-22,1,2,18607,1,a,0
2032-12-23,2,3,13268,0,c,1
2032-12-24,15,1,11844,0,a,1
2032-12-25,12,2,9638,0,0,1
2032-12-26,14,3,5373,1,a,0
2032-12-27,2,6,12233,0,a,0
2032-12-28,18,5,19963,1,0,0
2032-12-29,7,7,18806,0,a,0
2032-12-30,6,2,8558,0,a,1
2032-12-31,14,5,14271,1,a,1
2033-01-01,8,4,7745,0,b,0
2033-01-02,2,5,19993,1,c,0
2033-01-03,17,2,7734,1,a,1
2033-01-04,5,5,14860,0,b,0
2033-01-05,14,7,9250,0,a,1
2033-01-06,3,1,9650,1,c,1
2033-01-07,5,2,17487,1,a,1
2033-01-08,16,3,18125,1,c,0
2033-01-09,18,5,10764,0,b,1
2033-01-10,17,1,11893,0,b,0
2033-01-11,11,7,13842,0,a,0
2033-01-12,17,4,5723,0,0,1
2033-01-13,16,4,12604,1,c,0
2033-01-14,2,7,6203,1,a,0
2033-01-15,4,5,3976,1,b,1
2033-01-16,7,4,8426,0,a,0
2033-01-17,2,3,9619,0,c,0
2033-01-18,6,2,15702,0,a,0
2033-01-19,17,1,7486,1,c,0
2033-01-20,7,6,7490,1,b,0
2033-01-21,5,5,15114,1,0,0
2033-01-22,5,4,19328,1,0,0
2033-01-23,16,2,6973,0,b,0
2033-01-24,19,6,14447,0,b,0
2033-01-25,9,3,16858,0,a,0
2033-01-26,5,4,14171,1,b,1
2033-01-27,8,4,17317,1,b,0
2033-01-28,9,1,6521,1,c,1
2033-01-29,5,3,13891,1,a,0
2033-01-30,10,3,17795,0,c,0
2033-01-31,2,5,11687,0,a,0
2033-02-01,9,6,1246,1,a,1
2033-02-02,11,1,12009,0,0,0
2033-02-03,4,5,3171,1,0,0
2033-02-04,2,1,12523,1,b,0
2033-02-05,6,3,16528,1,a,0
2033-02-06,14,1,16276,1,b,1
2033-02-07,1,1,8457,1,c,0
2033-02-08,18,1,3060,0,b,1
2033-02-09,7,2,4334,0,c,0
2033-02-10,1,2,14087,0,0,0
2033-02-11,1,6,1944,0,0,1
2033-02-12,1,6,6361,0,c,1
2033-02-13,4,7,15638,0,c,0
2033-02-14,4,3,6284,1,c,1
2033-02-15,18,1,10244,1,b,0
2033-02-16,11,3,11916,0,c,0
2033-02-17,1,2,10509,1,a,0
2033-02-18,10,1,13764,1,c,1
2033-02-19,9,5,15891,1,0,1
2033-02-20,4,2,15003,0,c,0
2033-02-21,6,2,10866,0,0,0
2033-02-22,16,2,1333,0,0,0
2033-02-23,2,7,10456,1,b,1
2033-02-24,18,1,12369,0,c,1
2033-02-25,10,6,14218,0,0,0
2033-02-26,17,4,5656,0,a,0
2033-02-27,13,5,13410,1,c,1
2033-02-28,18,5,3665,0,c,1
2033-03-01,13,3,8131,0,0,1
2033-03-02,17,1,5935,0,b,1
2033-03-03,5,6,1415,1,b,0
2033-03-04,11,2,1707,0,c,1
2033-03-05,7,4,3684,0,c,1
2033-03-06,10,1,8494,1,b,0
2033-03-07,17,1,7180,0,b,1
2033-03-08,15,7,15011,0,a,1
2033-03-09,18,6,3559,0,c,0
2033-03-10,19,4,9137,0,c,0
2033-03-11,2,2,4971,1,c,0
2033-03-12,4,1,3957,1,b,0
2033-03-13,3,5,19113,1,0,1
2033-03-14,7,5,11093,0,a,0
2033-03-15,18,4,13951,0,b,0
2033-03-16,10,2,1026,0,b,1
2033-03-17,7,4,3583,0,a,0
2033-03-18,8,1,4055,1,c,0
2033-03-19,6,7,7801,0,0,0
2033-03-20,1,7,2658,1,a,1
2033-03-21,4,5,4951,0,0,1
2033-03-22,14,7,8299,0,c,1
2033-03-23,17,3,10933,1,0,1
2033-03-24,18,4,13279,0,c,0
2033-03-25,11,7,5137,0,b,1
2033-03-26,14,3,12423,0,c,1
2033-03-27,9,3,2714,0,a,0
2033-03-28,15,6,12388,1,a,1
2033-03-29,12,5,4347,0,c,1
2033-03-30,10,4,2986,1,c,1
2033-03-31,19,3,4544,1,b,1
2033-04-01,19,1,18085,0,b,1
2033-04-02,6,7,10646,0,c,0
2033-04-03,6,6,4786,1,0,0
2033-04-04,8,2,15415,1,b,0
2033-04-05,1,7,19855,0,a,1
2033-04-06,17,7,15284,0,b,0
2033-04-07,17,7,7659,1,b,0
2033-04-08,15,6,4044,0,b,1
2033-04-09,7,2,4883,0,b,0
2033-04-10,19,5,16351,1,c,0
2033-04-11,3,4,19204,0,b,1
2033-04-12,11,4,16762,1,0,0
2033-04-13,19,2,19847,0,b,0
2033-04-14,9,7,4371,1,b,1
2033-04-15,10,1,9527,1,a,1
2033-04-16,2,2,11116,1,b,1
2033-04-17,1,2,3788,1,a,1
2033-04-18,16,4,5125,1,a,1
2033-04-19,18,3,4606,0,c,1
2033-04-20,17,1,18924,0,a,1
2033-04-21,6,4,9766,1,a,0
2033-04-22,14,6,1220,1,0,1
2033-04-23,15,2,11205,1,0,1
2033-04-24,14,3,11833,1,a,0
2033-04-25,3,1,1753,1,c,1
2033-04-26,19,5,14875,0,0,1
2033-04-27,12,1,8488,1,0,1
2033-04-28,2,1,8206,0,c,0
2033-04-29,3,7,10680,1,b,0
2033-04-30,18,2,8938,1,0,0
2033-05-01,1,2,19345,0,a,0
2033-05-02,6,5,6958,1,a,1
2033-05-03,5,5,16770,1,a,0
2033-05-04,1,5,7635,0,c,0
2033-05-05,19,4,9629,0,a,0
2033-05-06,1,4,18166,1,b,1
2033-05-07,16,2,13869,0,c,0
2033-05-08,12,2,17603,1,0,1
2033-05-09,8,5,10219,0,c,1
2033-05-10,16,4,9029,1,a,1
2033-05-11,1,3,17272,0,c,0
2033-05-12,4,4,17673,1,c,1
2033-05-13,10,2,17763,0,c,1
2033-05-14,11,4,13165,0,c,0
2033-05-15,17,2,12043,1,b,0
2033-05-16,7,5,10570,1,c,1
2033-05-17,12,7,7886,1,a,1
2033-05-18,7,5,2958,0,0,1
2033-05-19,12,5,11319,1,b,1
2033-05-20,15,3,3183,1,c,1
2033-05-21,2,7,4774,0,0,0
2033-05-22,14,3,15272,0,b,1
2033-05-23,13,2,1777,1,a,1
2033-05-24,4,1,3566,1,a,0
2033-05-25,14,6,11095,0,0,1
2033-05-26,14,3,11953,0,c,1
2033-05-27,16,2,8404,1,0,1
2033-05-28,7,7,1078,0,b,0
2033-05-29,19,4,2581,0,0,1
2033-05-30,2,7,15066,1,0,0
2033-05-31,10,5,8967,1,c,0
2033-06-01,18,5,8839,1,a,0
2033-06-02,17,5,3162,0,c,1
2033-06-03,5,2,18869,1,a,0
2033-06-04,12,5,14913,0,c,1
2033-06-05,6,3,1964,0,a,1
2033-06-06,9,4,11739,0,c,0
2033-06-07,1,5,3673,0,a,1
2033-06-08,15,2,6293,1,a,0
2033-06-09,6,4,2718,0,a,0
2033-06-10,19,5,11624,1,a,1
2033-06-11,18,1,2228,0,c,1
2033-06-12,6,5,11602,0,b,1
2033-06-13,13,6,2840,1,a,1
2033-06-14,1,7,17881,1,a,1
2033-06-15,13,3,17920,1,a,0
2033-06-16,7,4,8124,1,a,1
2033-06-17,15,3,10356,1,a,1
2033-06-18,12,1,19355,1,0,1
2033-06-19,1,1,8587,0,0,0
2033-06-20,15,6,4527,1,a,0
2033-06-21,4,3,1299,0,a,0
2033-06-22,13,4,19770,0,a,1
2033-06-23,5,1,13590,1,b,0
2033-06-24,2,1,4963,0,c,0
2033-06-25,1,5,5687,0,a,1
2033-06-26,16,6,5171,1,b,1
2033-06-27,6,7,14067,1,b,1
2033-06-28,16,2,4695,0,a,0
2033-06-29,14,7,10112,1,c,0
2033-06-30,3,7,8242,1,0,0
2033-07-01,15,1,10941,0,a,1
2033-07-02,3,4,3700,1,a,1
2033-07-03,2,4,18389,1,0,0
2033-07-04,1,5,19085,1,c,0
2033-07-05,9,4,14339,0,0,0
2033-07-06,9,5,16834,0,a,1
2033-07-07,7,1,12084,1,a,1
2033-07-08,3,1,4162,1,b,0
2033-07-09,18,7,9306,1,0,1
2033-07-10,11,1,14137,0,b,1
2033-07-11,7,1,3137,0,b,1
2033-07-12,9,2,17414,1,b,0
2033-07-13,1,6,6948,1,b,0
2033-07-14,14,7,15693,0,0,1
2033-07-15,6,7,17099,1,0,1
2033-07-16,7,6,17210,1,0,0
2033-07-17,10,2,19189,0,a,0
2033-07-18,7,1,4569,1,c,0
2033-07-19,2,4,13977,1,b,0
2033-07-20,4,5,12620,0,a,1
2033-07-21,17,7,1456,1,0,0
2033-07-22,1,6,17832,0,0,0
2033-07-23,10,3,1067,0,a,0
2033-07-24,19,5,2862,0,b,0
2033-07-25,15,3,19186,1,0,0
2033-07-26,10,3,13754,1,b,1
2033-07-27,19,7,12623,1,b,1
2033-07-28,12,1,8554,1,c,1
2033-07-29,16,3,9319,0,0,0
2033-07-30,9,1,6895,0,a,0
2033-07-31,15,2,14020,0,c,1
2033-08-01,17,4,13202,1,b,0
2033-08-02,14,3,6515,0,a,0
2033-08-03,18,7,1367,0,c,0
2033-08-04,2,4,16640,1,c,0
2033-08-05,4,1,16461,1,c,0
2033-08-06,18,3,15897,0,b,0
2033-08-07,7,5,1058,1,b,1
2033-08-08,13,7,9294,1,0,0
2033-08-09,15,2,5507,1,c,1
2033-08-10,1,6,18169,0,a,0
2033-08-11,11,2,15752,0,b,0
2033-08-12,10,3,16475,0,c,0
2033-08-13,5,7,13137,0,a,0
2033-08-14,16,2,15334,0,b,1
2033-08-15,11,6,19830,0,a,0
2033-08-16,6,5,16114,0,a,1
2033-08-17,9,4,17035,0,0,1
2033-08-18,13,5,19749,1,b,1
2033-08-19,8,2,5701,1,b,1
2033-08-20,14,6,8417,0,b,0
2033-08-21,1,4,10558,1,b,1
2033-08-22,17,7,12057,1,0,0
2033-08-23,5,6,10214,0,0,1
2033-08-24,2,5,12322,0,c,1
2033-08-25,9,1,16886,0,b,1
2033-08-26,4,1,12036,1,a,0
2033-08-27,17,4,15060,1,0,1
2033-08-28,17,4,18873,0,a,0
2033-08-29,18,4,14607,0,a,1
2033-08-30,16,1,3334,1,a,1
2033-08-31,8,5,17096,0,c,1
2033-09-01,11,4,1202,0,c,0
2033-09-02,18,1,1230,1,b,0
2033-09-03,10,4,12320,1,0,0
2033-09-04,13,4,12683,0,b,1
2033-09-05,17,6,3962,1,c,1
2033-09-06,18,4,3327,1,c,1
2033-09-07,10,1,3784,0,a,1
2033-09-08,16,5,14485,0,b,0
2033-09-09,5,1,1803,0,a,1
2033-09-10,13,1,13553,0,c,0
2033-09-11,18,4,15582,0,b,0
2033-09-12,17,6,12093,0,b,0
2033-09-13,9,3,7396,0,0,1
2033-09-14,14,7,15810,1,c,0
2033-09-15,17,3,17559,0,c,0
2033-09-16,4,3,10636,1,0,0
2033-09-17,18,1,16306,0,c,1
2033-09-18,15,4,13195,0,a,0
2033-09-19,11,7,6691,0,a,0
2033-09-20,12,3,4532,0,a,0
2033-09-21,9,2,17223,0,b,0
2033-09-22,13,2,18927,0,a,0
2033-09-23,15,2,11346,1,c,0
2033-09-24,15,5,14482,0,0,1
2033-09-25,5,4,6456,0,a,0
2033-09-26,19,1,4413,0,a,1
2033-09-27,14,1,8085,1,b,1
2033-09-28,17,4,10332,1,c,1
2033-09-29,18,6,5807,0,0,1
2033-09-30,3,7,8386,0,c,0
2033-10-01,2,6,2940,0,a,1
2033-10-02,1,5,1656,0,c,0
2033-10-03,10,4,3503,0,0,0
2033-10-04,19,6,18042,1,a,0
2033-10-05,17,7,12030,0,c,1
2033-10-06,12,5,14138,1,0,0
2033-10-07,1,3,15601,1,a,0
2033-10-08,12,3,16646,0,a,1
2033-10-09,17,5,11645,1,c,0
2033-10-10,3,4,15628,0,b,0
2033-10-11,11,3,7498,1,b,0
2033-10-12,17,4,14789,0,0,1
2033-10-13,3,6,13195,0,c,0
2033-10-14,8,3,19722,0,0,0
2033-10-15,4,7,17494,0,c,0
2033-10-16,7,7,2718,1,0,0
2033-10-17,14,6,1125,1,0,1
2033-10-18,14,7,17046,1,c,1
2033-10-19,4,4,6917,0,b,1
2033-10-20,16,4,11394,0,0,0
2033-10-21,1,7,18988,1,c,0
2033-10-22,17,2,8590,0,c,0
2033-10-23,10,5,3082,0,c,1
2033-10-24,16,1,13134,1,a,1
2033-10-25,16,5,16058,0,c,0
2033-10-26,8,7,15301,1,c,0
2033-10-27,7,4,6093,0,a,0
2033-10-28,6,4,1284,0,a,1
2033-10-29,16,5,6566,1,b,0
2033-10-30,16,4,11757,1,c,1
2033-10-31,7,6,9218,1,0,1
2033-11-01,9,3,19658,1,a,0
2033-11-02,14,4,4972,1,a,0
2033-11-03,11,7,14679,0,b,0
2033-11-04,14,7,12573,1,b,1
2033-11-05,7,5,5113,0,b,0
2033-11-06,1,5,15378,0,c,1
2033-11-07,13,5,11328,1,c,1
2033-11-08,3,7,18673,1,c,0
2033-11-09,4,2,11373,0,a,0
2033-11-10,11,7,19895,1,b,1
2033-11-11,2,6,6720,1,a,1
2033-11-12,14,7,18539,0,0,0
2033-11-13,12,6,6153,0,c,1
2033-11-14,17,7,7226,1,a,0
2033-11-15,12,7,3976,0,0,0
2033-11-16,12,2,6251,0,a,0
2033-11-17,1,6,4499,0,0,0
2033-11-18,13,2,17587,0,a,1
2033-11-19,14,6,19206,0,a,0
2033-11-20,2,2,11736,0,c,0
2033-11-21,12,2,9633,0,a,1
2033-11-22,16,6,7971,0,a,1
2033-11-23,4,2,10507,0,b,0
2033-11-24,8,7,14158,0,a,0
2033-11-25,2,6,12108,1,c,1
2033-11-26,10,2,13077,1,a,1
2033-11-27,9,7,5175,1,c,0
2033-11-28,15,7,3859,0,b,1
2033-11-29,13,5,3962,0,c,1
2033-11-30,17,1,14616,0,b,1
2033-12-01,16,6,18751,0,b,1
2033-12-02,2,2,13857,0,b,0
2033-12-03,14,5,6210,1,b,0
2033-12-04,3,1,3909,0,b,0
2033-12-05,12,2,11408,1,c,0
2033-12-06,8,1,4405,1,b,1
2033-12-07,2,6,16993,1,b,1
2033-12-08,4,7,15923,0,b,1
2033-12-09,14,7,1820,1,b,1
2033-12-10,16,1,8255,0,b,0
2033-12-11,19,7,15941,0,0,0
2033-12-12,2,3,12017,1,a,1
2033-12-13,12,4,5453,1,a,0
2033-12-14,14,7,13206,1,b,0
2033-12-15,6,3,14710,0,b,1
2033-12-16,13,6,15860,0,0,0
2033-12-17,4,6,9086,1,b,0
2033-12-18,18,1,16776,0,0,1
2033-12-19,12,7,19050,0,a,1
2033-12-20,19,7,8389,0,c,1
2033-12-21,8,7,12774,1,a,0
2033-12-22,7,5,3200,1,c,1
2033-12-23,16,2,13142,1,c,1
2033-12-24,19,4,18367,0,c,0
2033-12-25,6,7,7051,1,b,0
2033-12-26,11,2,5115,0,0,1
2033-12-27,5,5,7371,0,c,0
2033-12-28,16,6,7587,0,0,0
2033-12-29,7,4,11607,0,a,1
2033-12-30,5,3,16234,1,c,1
2033-12-31,11,6,14930,1,a,0
2034-01-01,15,6,10080,0,0,1
2034-01-02,3,1,2883,1,0,0
2034-01-03,5,5,5821,1,a,0
2034-01-04,5,1,4822,1,0,0
2034-01-05,9,1,9338,1,a,0
2034-01-06,15,2,19100,1,0,1
2034-01-07,3,6,3477,1,b,0
2034-01-08,6,5,14135,1,a,1
2034-01-09,17,1,10655,1,c,0
2034-01-10,8,3,11437,1,c,0
