id_cliente,renda_mensal,idade,score_credito,tempo_emprego,num_cartoes,percentual_comprometido,pagamentos_atraso,valor_divida,risco_credito
2807,15388.89,54,561,39.9,4,0.11,7,15641.46,0
2808,4071.76,72,653,13.9,9,0.05,6,4724.64,0
2809,10061.1,42,611,33.3,1,0.89,7,29239.4,0
2810,14648.29,43,435,27.9,6,0.1,2,49683.49,0
2811,5699.47,72,772,27.7,5,0.8,2,27979.41,0
2812,13171.69,56,729,13.0,6,0.75,1,27263.0,0
2813,13665.41,37,836,31.4,7,0.6,0,2015.69,0
2814,4091.3,50,445,36.0,9,0.38,2,6961.01,0
2815,11736.62,31,823,8.7,4,0.92,2,25660.95,0
2816,15660.91,73,386,25.0,1,0.87,6,49258.93,0
2817,10479.02,53,408,15.7,6,0.43,9,43830.39,0
2818,1229.96,34,722,39.6,6,0.23,8,17010.46,0
2819,1171.73,38,644,19.2,7,0.27,0,27150.21,1
2820,7783.56,63,565,9.1,6,0.22,7,27635.11,0
2821,18597.69,33,793,15.3,9,0.54,0,34268.03,0
2822,5344.86,63,632,26.2,6,0.87,2,34389.1,0
2823,13052.91,33,712,3.0,8,0.77,3,39489.62,0
2824,5219.44,73,490,24.1,7,0.8,7,1248.55,0
2825,7111.73,37,441,37.2,1,0.45,0,47184.01,0
2826,17112.8,46,372,34.0,1,0.32,1,3503.1,0
2827,14848.37,45,466,2.7,6,0.76,4,23808.01,0
2828,2812.59,25,467,39.7,9,0.79,5,45978.96,0
2829,9145.34,41,558,27.9,9,0.7,4,24383.44,0
2830,1554.23,20,738,6.5,2,0.03,2,3181.84,1
2831,10136.91,42,410,0.5,0,0.59,9,11462.0,0
2832,13586.25,36,830,6.9,8,0.35,6,28933.34,0
2833,3251.55,50,589,33.5,2,0.2,0,4393.08,0
2834,6488.81,19,809,0.9,0,0.69,1,21183.9,0
2835,8558.9,32,474,9.3,5,0.27,8,16454.66,0
2836,18471.09,39,601,30.3,3,0.91,3,40760.38,0
2837,19871.85,27,484,23.4,0,0.3,7,5506.6,0
2838,1853.31,35,638,31.3,3,0.56,8,34139.92,0
2839,15459.15,39,809,29.8,7,0.83,6,20329.45,0
2840,8062.76,63,609,2.0,6,0.4,0,29387.53,0
2841,8456.71,66,806,35.7,0,0.83,4,10276.59,0
2842,15331.03,44,645,9.1,9,0.72,5,30485.18,0
2843,18450.1,30,380,22.1,8,0.92,7,33698.89,0
2844,19067.64,50,673,25.8,5,0.33,9,3511.58,0
2845,11965.33,22,455,6.7,1,0.11,7,41217.21,0
2846,7785.3,43,731,39.0,2,0.43,8,43062.71,0
2847,15963.43,30,799,19.5,6,0.79,8,3177.7,0
2848,5769.03,44,446,2.3,2,0.45,3,30159.37,0
2849,11717.41,74,780,37.5,2,0.26,5,29700.57,0
2850,7812.99,31,734,23.5,4,0.03,2,622.92,1
2851,13475.99,41,818,28.0,2,0.31,0,17117.32,1
2852,5567.58,20,368,21.0,2,0.71,5,48446.29,0
2853,4640.27,64,485,33.4,4,0.15,0,27772.54,0
2854,18446.54,68,503,1.3,4,0.34,8,46660.59,0
2855,2934.27,66,312,10.7,8,0.02,5,33782.23,0
2856,10613.2,47,573,18.8,0,0.72,0,1419.53,0
2857,5196.2,52,597,3.1,0,0.88,2,3885.66,0
2858,1739.67,65,350,28.2,8,0.57,0,36108.95,0
2859,1684.36,31,799,15.7,4,0.03,1,27728.39,1
2860,4329.21,29,668,10.9,3,0.22,5,6357.58,0
2861,17468.64,45,656,0.1,1,0.44,6,30703.13,0
2862,6367.1,61,302,28.8,8,0.59,0,40514.37,0
2863,19058.72,46,553,33.4,5,0.5,9,37649.12,0
2864,12050.82,60,774,15.8,8,0.92,4,12308.12,0
2865,9295.67,34,805,22.6,4,0.94,5,12909.75,0
2866,12021.69,57,555,9.1,3,0.11,3,48391.89,0
2867,10817.27,66,449,24.9,6,0.14,5,44370.24,0
2868,15416.75,38,787,0.5,4,0.36,4,15916.87,0
2869,6367.43,74,578,19.5,7,0.42,6,41202.72,0
2870,7707.96,40,358,25.8,7,0.59,3,8086.93,0
2871,17987.79,37,745,36.7,1,0.77,0,9842.06,0
2872,18982.67,28,412,15.3,4,0.14,1,9059.8,0
2873,17958.61,74,788,30.6,9,0.8,5,4386.04,0
2874,8969.51,74,706,23.9,7,0.61,9,42733.91,0
2875,15826.94,51,666,37.1,2,0.98,1,28940.34,0
2876,10050.38,27,359,15.9,6,0.65,4,12947.8,0
2877,10453.26,27,628,12.8,2,0.72,3,42432.75,0
2878,4888.92,60,768,35.5,5,0.2,6,40132.34,0
2879,12231.48,23,362,2.0,1,0.77,3,5047.58,0
2880,4536.58,53,483,5.5,5,0.08,6,32206.97,0
2881,7299.73,41,610,3.3,5,0.66,7,36091.68,0
2882,17245.57,29,837,33.7,7,0.06,6,35791.37,0
2883,4934.44,60,476,0.4,4,0.12,1,36157.14,0
2884,2352.01,72,728,34.5,0,0.11,0,8472.89,1
2885,2311.14,40,372,18.1,7,0.05,4,15754.32,0
2886,18874.91,44,466,0.2,8,0.32,6,42208.93,0
2887,10631.49,74,524,16.1,0,0.99,0,44919.59,0
2888,8778.83,62,308,7.5,4,0.35,7,13959.44,0
2889,16406.69,54,535,25.0,5,0.76,2,1150.98,0
2890,16880.69,23,327,27.2,3,0.13,6,42988.35,0
2891,7311.63,18,326,19.5,1,0.45,2,18854.59,0
2892,14178.74,23,849,1.6,4,0.19,3,16473.18,0
2893,15651.33,67,495,26.2,3,0.19,7,17349.98,0
2894,13438.36,39,502,33.7,6,0.1,1,20784.82,0
2895,3880.31,58,384,28.8,5,0.43,5,18913.33,0
2896,17641.78,41,329,33.2,2,0.08,9,28321.54,0
2897,11242.8,42,765,8.0,8,0.91,8,3947.01,0
2898,6366.98,32,398,35.6,3,0.45,9,48577.01,0
2899,9079.34,43,489,12.9,4,0.84,8,46822.55,0
2900,1713.85,25,311,0.5,2,0.98,4,46720.33,0
2901,3429.47,68,329,33.7,7,0.68,2,43963.88,0
2902,15545.39,41,337,37.7,6,0.9,5,33016.32,0
2903,1000.22,65,593,26.2,6,0.14,8,11055.43,0
2904,8914.75,55,659,9.3,7,0.83,5,2474.17,0
2905,10927.69,23,479,10.1,6,0.27,3,4966.05,0
2906,2038.05,71,411,18.7,2,0.47,4,16199.63,0
2907,19488.49,52,743,35.9,2,0.65,6,25194.15,0
2908,5296.38,59,320,6.0,1,0.9,9,49662.65,0
2909,6779.78,18,444,33.0,0,0.91,2,21772.17,0
2910,6774.91,63,798,11.7,4,0.09,8,26232.3,0
2911,5377.92,53,445,32.3,3,0.36,0,34757.86,0
2912,1028.0,29,740,36.8,1,0.79,7,9036.7,0
2913,14857.55,55,720,17.1,0,0.7,4,46641.35,0
2914,19370.06,28,615,14.6,2,0.03,9,26451.73,0
2915,5261.58,29,465,32.1,5,0.45,8,13812.82,0
2916,13597.9,59,502,21.2,1,0.83,1,46755.45,0
2917,15096.03,67,795,27.4,9,0.74,0,31272.53,0
2918,17120.08,56,767,24.9,6,0.41,9,24184.49,0
2919,9029.95,24,684,6.1,6,0.74,6,29007.8,0
2920,6755.69,28,613,33.8,2,0.55,9,37415.11,0
2921,7180.61,53,554,7.8,0,0.91,8,7726.9,0
2922,14539.81,69,322,37.3,8,0.59,4,43241.52,0
2923,16518.81,48,638,10.0,4,0.4,3,47975.34,0
2924,4450.67,50,792,29.4,1,0.86,3,28349.98,0
2925,8047.88,30,810,11.4,7,0.05,7,34113.54,0
2926,18136.86,35,665,12.7,9,0.9,0,42991.67,0
2927,16327.18,58,671,12.4,9,0.7,0,18740.53,0
2928,19712.31,73,518,29.9,3,0.94,7,49641.59,0
2929,15330.72,41,774,22.3,9,0.25,1,34025.07,1
2930,8470.71,26,722,35.3,6,0.69,9,21199.93,0
2931,12222.12,48,655,12.3,4,0.81,5,33866.9,0
2932,13559.27,72,759,27.7,2,0.7,1,26084.0,0
2933,2490.66,58,802,30.1,9,0.21,4,5582.08,0
2934,11345.44,27,326,6.1,7,0.28,2,39793.27,0
2935,14477.1,19,522,16.0,1,0.57,6,28218.78,0
2936,4179.1,55,447,19.3,0,0.45,8,39792.28,0
2937,15832.0,32,723,14.2,4,0.74,1,7745.6,0
2938,12091.68,20,650,12.9,3,0.38,6,26917.86,0
2939,19092.21,60,485,27.5,9,0.86,7,38331.21,0
2940,1806.02,48,714,8.6,6,0.43,9,49415.23,0
2941,6041.2,23,728,28.4,8,0.04,7,44219.86,0
2942,12429.52,20,340,37.4,5,0.02,6,43217.48,0
2943,6634.64,73,692,22.6,0,0.65,3,12373.01,0
2944,14574.06,28,378,24.5,7,0.54,3,41899.23,0
2945,15421.1,32,843,2.8,1,0.54,9,8464.06,0
2946,2947.8,62,749,34.6,3,0.79,8,9905.38,0
2947,10763.23,69,773,11.4,2,0.38,9,5505.84,0
2948,10668.92,45,441,24.6,5,1.0,8,42879.83,0
2949,8016.33,27,550,39.2,1,0.95,4,5412.72,0
2950,18725.57,55,593,23.8,4,0.01,6,6905.57,0
2951,16722.62,64,435,29.0,8,0.9,6,12294.36,0
2952,14246.98,74,783,17.8,2,0.68,8,28633.12,0
2953,14572.21,67,611,2.4,1,0.5,6,44009.01,0
2954,9772.61,67,345,31.9,1,0.58,7,20911.41,0
2955,18498.9,24,535,1.4,8,0.84,6,27314.3,0
2956,14197.31,32,347,28.0,5,0.95,3,8324.47,0
2957,14850.64,35,497,0.9,1,0.56,1,13297.29,0
2958,17372.13,35,383,34.5,2,0.18,2,6696.29,0
2959,6207.36,69,842,6.3,0,0.64,6,20495.94,0
2960,16334.35,58,460,20.6,1,0.08,8,29516.78,0
2961,4709.57,41,727,23.9,1,0.64,1,14200.98,0
2962,7561.5,19,370,18.3,1,0.81,6,42299.79,0
2963,7376.6,57,819,13.6,6,0.35,3,49061.92,0
2964,19591.98,37,351,18.7,2,0.07,6,6007.74,0
2965,17274.21,51,344,12.5,3,0.69,4,893.0,0
2966,14322.23,60,592,17.5,1,0.34,6,39488.85,0
2967,14814.08,43,764,14.4,4,0.25,5,9532.13,0
2968,11679.38,24,849,22.6,8,0.69,1,17657.33,0
2969,18994.72,55,679,9.5,8,0.97,6,19711.56,0
2970,10428.92,47,777,39.5,6,0.75,4,45829.97,0
2971,8229.84,59,561,20.0,7,0.49,8,32941.91,0
2972,4097.67,22,478,7.8,4,0.6,0,2030.47,0
2973,15937.91,28,656,19.1,4,0.14,0,740.51,1
2974,14954.43,18,718,34.7,2,0.81,1,9978.4,0
2975,8302.75,51,500,0.9,5,0.6,7,15908.6,0
2976,1478.67,73,312,27.2,0,0.97,8,24226.19,0
2977,16940.95,18,742,21.9,2,0.98,6,41891.97,0
2978,1216.94,36,585,6.8,1,0.35,0,15740.89,0
2979,14370.3,19,557,32.7,6,0.99,6,18826.86,0
2980,19434.89,38,847,14.8,8,0.96,7,16466.9,0
2981,9315.57,37,789,11.8,3,0.64,6,448.27,0
2982,5464.49,40,797,33.1,6,0.33,4,47760.08,0
2983,14392.55,38,632,25.5,7,0.75,6,6949.79,0
2984,16525.43,41,331,35.9,9,0.27,9,14383.37,0
2985,11382.18,21,342,25.2,1,0.63,1,6465.17,0
2986,19373.67,29,650,29.6,6,0.02,8,24527.16,0
2987,1981.71,39,633,33.5,2,0.63,1,46608.31,0
2988,10591.12,37,569,2.2,7,0.95,1,5035.04,0
2989,14650.62,35,712,31.0,5,0.24,4,22044.85,0
2990,17390.17,18,318,24.5,2,0.78,7,1118.74,0
2991,4405.86,47,646,2.8,7,0.29,5,38544.91,0
2992,16200.07,50,336,20.3,2,0.71,8,32061.31,0
2993,11501.43,41,391,3.3,8,0.7,5,34984.93,0
2994,8534.52,31,484,29.4,2,0.18,4,23616.82,0
2995,3502.59,53,327,21.9,0,0.6,0,45381.65,0
2996,17440.62,22,847,38.1,1,0.86,7,20477.87,0
2997,3988.19,28,671,7.3,3,0.38,2,25704.25,1
2998,6885.97,41,829,24.2,1,0.71,1,34764.46,0
2999,6510.87,48,644,8.5,3,0.67,6,26028.03,0
3000,17556.87,72,718,24.6,3,0.26,1,9466.78,1
3001,13781.36,30,495,28.9,3,0.92,0,15853.53,0
3002,16136.95,33,377,28.9,0,0.56,1,4614.72,0
3003,5758.89,41,466,32.6,8,0.36,5,21630.67,0
3004,12872.61,30,389,34.1,9,0.16,1,30469.6,0
3005,11863.17,41,563,3.1,6,0.47,0,5926.5,0
3006,16823.78,71,771,13.7,1,0.73,0,31529.36,0
3007,18215.65,43,507,27.5,2,0.62,3,44643.61,0
3008,1230.98,19,570,19.9,7,0.73,7,16886.19,0
3009,13806.38,33,562,7.6,6,0.79,5,11101.65,0
3010,1984.88,55,805,22.1,3,0.44,3,44650.3,0
3011,11428.31,63,811,16.3,3,0.52,5,34597.26,0
3012,6465.02,18,823,15.6,8,0.99,5,5269.74,0
3013,6828.76,66,611,32.4,4,0.97,8,20405.6,0
3014,7706.21,28,473,16.3,4,0.41,3,33704.48,0
3015,12804.56,68,730,1.1,6,0.69,5,28719.19,0
3016,7346.95,52,762,2.3,0,0.27,9,30927.36,0
3017,14921.28,60,400,34.2,2,0.15,0,28356.76,0
3018,8686.02,46,315,38.4,1,0.77,6,39903.07,0
3019,2298.71,54,557,27.5,9,0.44,6,16021.35,0
3020,15891.44,34,543,14.6,5,0.18,0,35423.12,0
3021,6429.41,71,647,37.5,5,0.76,7,49553.97,0
3022,9222.57,56,548,26.5,9,0.92,4,19497.94,0
3023,14023.43,59,404,33.8,0,0.93,8,39552.42,0
3024,7316.67,45,586,30.6,5,0.6,7,12305.46,0
3025,2075.13,46,468,15.2,9,0.48,2,14094.84,0
3026,8104.5,60,719,19.1,1,0.14,0,46743.19,1
3027,18944.52,20,346,7.4,3,0.79,2,1296.92,0
3028,13192.95,69,342,11.7,5,0.95,1,10871.37,0
3029,13758.1,27,620,31.1,2,0.89,1,24146.03,0
3030,13013.36,59,520,35.8,2,0.75,3,20092.38,0
3031,4780.85,31,812,29.0,2,0.0,1,31458.49,1
3032,8948.34,29,740,18.6,3,0.41,7,9636.1,0
3033,15267.86,64,443,3.5,8,0.41,4,3527.35,0
3034,2926.09,59,327,2.3,3,0.89,0,18466.67,0
3035,6279.2,47,466,15.0,3,0.07,5,26217.76,0
3036,6250.06,49,548,18.6,3,0.53,6,28100.09,0
3037,9208.36,49,656,24.4,6,0.14,0,30074.68,1
3038,19627.01,59,410,0.3,4,0.66,2,27433.1,0
3039,2282.55,49,533,39.6,1,0.79,8,12287.6,0
3040,10855.32,43,323,14.6,6,0.64,6,38227.49,0
3041,4407.93,68,325,33.9,2,0.79,3,4389.01,0
3042,19442.85,18,680,21.4,0,0.61,5,9917.69,0
3043,3152.77,73,645,5.2,8,0.19,5,36968.9,0
3044,8668.42,59,677,31.9,4,0.38,2,13986.31,1
3045,15019.81,19,821,28.4,9,0.96,1,24673.67,0
3046,14386.53,34,316,21.1,0,0.29,4,16359.89,0
3047,9031.84,47,544,20.6,0,0.06,7,25349.06,0
3048,7583.96,73,838,3.5,0,0.38,2,17332.79,1
3049,8554.64,56,501,26.2,8,0.37,4,49710.4,0
3050,6021.25,24,547,36.4,7,0.47,2,17873.88,0
3051,4901.33,69,417,3.7,5,0.56,6,31352.47,0
3052,10177.75,44,308,10.5,9,0.99,5,44417.16,0
3053,6102.14,26,322,36.1,5,0.76,5,31896.75,0
3054,6461.77,39,539,11.4,5,0.04,0,28292.86,0
3055,13478.37,51,326,26.2,3,0.71,1,28461.47,0
3056,19402.21,63,380,21.4,4,0.82,5,24823.04,0
3057,12469.11,66,498,23.9,9,0.9,7,40379.02,0
3058,2462.61,18,391,16.6,2,0.42,4,2521.2,0
3059,2436.09,26,383,12.0,2,0.31,1,44256.5,0
3060,19077.04,37,599,1.9,9,0.84,4,29314.61,0
3061,6648.53,70,595,29.8,6,0.78,8,42443.66,0
3062,2749.27,36,753,29.8,4,0.54,5,519.64,0
3063,12381.85,53,580,26.8,7,0.12,4,43463.82,0
3064,12849.33,57,358,25.7,4,0.65,9,6006.88,0
3065,13321.59,62,641,9.7,3,0.07,5,36060.9,0
3066,6080.64,21,764,0.9,2,0.1,8,20826.07,0
3067,1287.1,26,641,32.3,1,0.33,6,34053.62,0
3068,19335.29,58,361,19.6,2,0.37,9,31409.49,0
3069,5766.97,39,728,12.3,6,0.46,2,8169.83,0
3070,13844.5,35,555,4.1,7,0.34,9,25730.69,0
3071,14425.97,29,646,2.5,4,0.03,9,13861.52,0
3072,12590.14,59,825,14.0,0,0.16,4,28021.84,0
3073,6945.24,60,603,32.2,2,0.12,3,36900.16,0
3074,6150.83,56,544,36.7,3,0.43,4,4062.92,0
3075,12355.7,26,711,35.9,9,0.21,7,25788.12,0
3076,17455.82,23,516,36.8,3,0.29,5,30881.49,0
3077,18987.94,36,815,36.3,0,0.47,3,14768.37,0
3078,3012.21,65,773,21.1,9,0.24,4,47650.17,0
3079,3941.74,64,335,8.8,8,0.25,6,26015.14,0
3080,18949.99,24,477,31.9,9,0.83,7,9125.85,0
3081,14994.17,33,686,8.5,3,0.55,4,5389.41,0
3082,17776.88,22,316,10.7,1,0.86,1,27082.98,0
3083,4850.02,33,347,9.3,8,0.51,5,18761.92,0
3084,12164.13,18,361,20.6,3,0.91,8,9627.35,0
3085,14321.65,68,368,12.9,3,0.25,2,1534.92,0
3086,13922.13,54,665,6.2,5,0.62,6,28330.0,0
3087,8754.88,56,461,18.1,7,0.5,7,29930.01,0
3088,1292.5,36,787,35.0,4,0.92,5,7090.13,0
3089,12075.6,71,730,22.8,7,0.42,2,30086.9,0
3090,5808.93,54,788,35.1,0,0.85,0,47598.64,0
3091,9554.83,34,529,7.8,3,0.56,2,48914.78,0
3092,19194.04,43,669,6.7,0,0.71,5,44424.65,0
3093,8581.67,39,477,23.0,2,0.89,3,40353.93,0
3094,16956.23,25,709,18.5,6,1.0,0,10468.39,0
3095,4582.27,50,569,26.4,0,0.73,5,7821.76,0
3096,13776.75,19,505,31.8,4,0.31,0,22247.38,0
3097,19563.13,47,381,30.1,0,0.3,7,30981.59,0
3098,2935.97,64,492,37.7,5,0.31,2,42533.93,0
3099,1158.08,37,488,15.9,8,0.1,2,11598.15,0
3100,9238.07,35,575,8.3,2,0.05,0,23982.4,0
3101,2759.88,60,373,22.0,5,0.58,2,32372.01,0
3102,15219.3,74,309,4.4,3,0.81,6,22279.69,0
3103,18376.42,27,515,11.6,5,0.04,9,22709.68,0
3104,9246.4,41,589,8.3,1,0.57,7,11255.86,0
3105,5915.52,73,744,15.9,3,0.37,7,49333.05,0
3106,9253.66,21,492,4.4,6,0.89,2,23759.66,0
3107,14745.51,54,588,1.3,5,0.15,4,26637.1,0
3108,1172.03,21,443,26.3,8,0.56,0,10927.96,0
3109,12199.63,30,688,24.4,6,0.97,8,25706.84,0
3110,12652.54,42,706,28.3,0,0.35,7,12767.48,0
3111,13116.08,30,669,26.4,5,0.74,9,10116.81,0
3112,5598.42,35,740,4.6,2,0.88,1,13786.11,0
3113,14567.0,41,828,11.6,7,0.19,9,137.98,0
3114,2736.44,19,312,5.2,0,0.99,0,28507.56,0
3115,4786.14,65,639,33.7,9,0.81,3,19374.0,0
3116,17671.93,50,611,29.9,1,0.14,8,44934.45,0
3117,15035.74,36,403,8.1,2,0.31,7,2035.36,0
3118,1261.17,26,638,13.7,2,0.62,2,2160.02,0
3119,5719.15,45,497,38.7,6,0.88,9,44293.68,0
3120,5073.72,52,599,23.8,7,0.19,5,6332.23,0
3121,6145.32,74,743,32.0,8,0.73,8,108.01,0
3122,5703.64,56,658,10.6,6,0.27,9,8945.69,0
3123,2188.0,27,667,8.4,7,0.81,7,41193.81,0
3124,9719.87,18,468,31.4,5,0.68,9,40135.7,0
3125,14921.94,59,448,27.4,1,0.52,4,17006.61,0
3126,12527.9,38,341,27.2,0,0.65,8,33401.55,0
3127,13784.56,26,501,22.1,2,0.88,8,25362.49,0
3128,2541.83,64,543,22.5,8,0.39,2,45236.75,0
3129,19078.32,32,763,29.4,6,0.77,7,2821.17,0
3130,16931.34,52,748,10.8,1,0.16,3,40658.96,0
3131,16296.72,74,736,14.1,0,0.7,9,8529.93,0
3132,16636.69,22,830,34.9,1,0.75,6,19581.04,0
3133,18721.5,58,572,12.4,2,0.44,9,9597.86,0
3134,11340.83,39,729,21.9,5,0.79,7,35130.72,0
3135,4805.36,58,512,28.1,8,0.56,6,33916.31,0
3136,12718.89,40,403,40.0,7,0.94,4,27394.88,0
3137,15114.75,24,491,17.4,9,0.11,0,34908.15,0
3138,15020.43,73,679,17.1,8,0.13,7,31978.24,0
3139,10907.53,40,380,33.7,7,0.84,4,38822.1,0
3140,2300.72,61,848,32.2,6,0.84,2,11970.33,0
3141,8051.15,42,676,29.2,5,0.47,1,21445.63,0
3142,18494.57,44,453,18.5,7,0.96,2,7581.33,0
3143,12104.53,58,539,13.0,5,0.68,8,21479.68,0
3144,11228.31,23,673,24.3,1,0.98,1,35084.59,0
3145,6108.22,72,503,35.0,8,0.53,9,34569.56,0
3146,8000.53,51,649,35.4,8,0.2,0,35471.35,1
3147,18011.58,26,442,4.3,2,0.44,1,15438.38,0
3148,13662.8,66,488,17.1,8,0.98,1,33110.7,0
3149,15960.35,50,571,18.6,1,0.37,4,18373.32,0
3150,9632.56,68,831,39.1,2,0.96,0,47224.6,0
3151,12974.7,23,599,27.1,5,0.8,9,17168.32,0
3152,5719.29,54,725,16.3,3,0.44,7,30150.91,0
3153,14403.76,48,345,1.0,7,0.54,1,37507.29,0
3154,9124.43,51,394,22.6,0,0.61,5,45320.37,0
3155,9408.36,58,363,3.8,5,0.67,4,21896.43,0
3156,13337.12,46,712,33.4,1,0.08,1,18024.26,1
3157,18789.33,31,308,30.1,5,0.93,9,21501.41,0
3158,2216.12,53,758,18.4,0,0.6,0,16184.82,0
3159,16670.12,53,708,17.2,1,0.93,5,32696.22,0
3160,6555.28,70,769,35.9,8,0.63,5,46635.84,0
3161,9434.47,32,805,11.5,5,0.43,2,6303.55,0
3162,1416.35,25,372,10.0,7,0.57,7,28046.1,0
3163,6719.88,43,383,37.6,6,0.83,8,44882.44,0
3164,10549.99,53,358,32.4,8,0.33,2,5005.73,0
3165,2067.35,65,320,32.8,8,0.96,8,24693.27,0
3166,10330.82,38,757,7.8,3,0.47,7,43261.48,0
3167,18615.1,45,456,5.7,6,0.96,4,45022.61,0
3168,3002.47,21,628,1.0,4,0.88,5,25717.61,0
3169,15524.37,33,502,9.5,6,0.77,0,1247.59,0
3170,8783.75,39,405,31.0,3,0.47,4,5281.96,0
3171,13448.3,29,421,9.6,9,0.59,9,29335.84,0
3172,5944.5,33,617,29.2,0,0.84,9,6192.93,0
3173,4030.35,68,481,10.1,3,0.54,6,7470.89,0
3174,4048.79,57,615,15.8,9,0.74,0,38605.85,0
3175,2339.35,55,705,39.3,2,0.79,9,37534.6,0
3176,4527.29,59,369,9.8,8,0.51,8,42138.64,0
3177,13620.17,54,459,15.1,4,0.54,6,5286.76,0
3178,17752.12,46,539,12.0,3,0.2,3,9907.24,0
3179,16468.39,35,822,4.4,7,0.24,3,41648.07,0
3180,14017.55,27,437,19.6,4,0.9,9,36054.38,0
3181,3098.21,59,794,15.1,2,0.84,6,40297.81,0
3182,6494.56,56,546,27.8,1,0.01,5,49487.28,0
3183,6886.33,35,842,32.7,7,0.87,2,43221.58,0
3184,5749.18,18,823,21.8,1,0.03,8,26023.16,0
3185,10785.11,56,542,1.3,7,0.46,5,15538.41,0
3186,11175.52,38,635,24.8,4,0.07,1,28483.83,1
3187,7780.83,18,721,2.2,7,0.97,9,31929.33,0
3188,7721.99,32,493,24.7,4,0.97,1,16765.61,0
3189,16742.56,21,607,27.4,0,0.61,0,38546.85,0
3190,15996.56,37,805,7.9,1,0.39,4,4637.69,0
3191,6848.12,27,580,32.8,5,0.51,9,38969.64,0
3192,18361.98,40,738,36.4,2,0.76,5,1599.93,0
3193,19103.49,58,782,32.5,7,0.22,2,24898.3,1
3194,7208.11,51,522,12.2,4,0.44,3,43071.82,0
3195,7734.07,63,416,23.5,2,0.74,4,4324.76,0
3196,10607.05,65,491,36.6,9,0.4,3,25886.95,0
3197,18881.3,50,815,12.8,6,0.03,8,7969.57,0
3198,17650.07,51,829,32.8,7,0.51,2,44740.79,0
3199,2948.79,56,606,0.4,3,0.74,4,41617.28,0
3200,8461.88,27,831,0.1,8,0.98,6,46695.86,0
3201,11514.05,71,421,30.4,5,0.04,6,43749.12,0
3202,10559.52,37,453,30.5,0,0.54,5,36827.67,0
3203,4683.4,18,836,31.6,4,0.45,8,9244.46,0
3204,17317.52,30,751,37.2,4,0.24,6,15125.13,0
3205,13861.87,18,468,4.7,6,0.64,3,24842.76,0
3206,16920.26,22,358,9.3,6,0.16,9,29444.84,0
3207,17316.52,33,600,36.1,5,0.28,8,39109.17,0
3208,15218.76,32,849,7.1,7,0.78,5,11347.98,0
3209,9345.0,66,416,27.3,1,0.46,0,6413.87,0
3210,12600.39,45,426,21.2,6,0.99,8,24130.51,0
3211,4046.94,48,704,3.3,9,0.39,6,7892.07,0
3212,13799.26,40,698,11.4,6,0.46,5,34686.84,0
3213,4405.81,65,814,20.8,3,0.3,5,28781.54,0
3214,14185.04,62,797,34.1,9,0.24,3,37055.39,0
3215,5362.37,60,827,28.3,1,0.92,3,3171.83,0
3216,3233.47,34,697,24.9,3,0.75,2,48234.88,0
3217,4140.41,66,564,19.8,3,0.33,7,0.28,0
3218,1037.85,51,562,11.9,5,0.7,7,16272.12,0
3219,14656.05,30,697,4.8,6,0.97,1,33981.74,0
3220,14915.62,31,826,16.4,2,0.07,4,2257.1,0
3221,10783.73,28,735,1.1,9,0.26,8,4167.48,0
3222,4065.89,45,659,8.4,0,0.2,8,3834.07,0
3223,2587.53,59,428,17.3,2,0.87,6,29075.49,0
3224,1363.45,49,540,16.7,8,0.18,3,44796.27,0
3225,4149.22,52,521,1.8,0,0.31,3,27771.85,0
3226,17926.26,48,513,23.6,7,0.54,9,30178.57,0
3227,5589.2,34,434,22.0,1,0.62,6,17300.08,0
3228,7731.16,64,685,3.1,5,0.81,2,937.06,0
3229,3001.56,26,602,37.7,2,0.41,2,1080.74,0
3230,5224.86,27,586,4.0,6,0.53,4,44415.5,0
3231,10865.27,25,488,34.2,1,0.97,5,5128.62,0
3232,12547.3,38,596,0.0,3,0.3,7,49989.47,0
3233,5661.69,30,825,35.3,9,0.25,0,8221.13,1
3234,2096.91,67,688,0.8,8,0.71,6,33731.72,0
3235,8429.62,22,758,30.3,5,0.77,7,47447.77,0
3236,5449.86,23,560,14.5,3,0.41,4,18114.46,0
3237,5171.52,47,412,29.5,1,0.21,9,36721.66,0
3238,19237.39,48,335,16.1,9,0.78,1,17542.83,0
3239,12709.71,34,378,2.8,8,0.67,3,15247.05,0
3240,11580.69,28,574,30.7,3,0.88,5,10090.2,0
3241,8899.73,37,577,2.9,8,0.84,8,41046.75,0
3242,9149.94,65,611,36.9,1,0.21,1,12869.35,1
3243,11277.2,26,828,2.0,6,0.83,3,14157.91,0
3244,14232.17,19,503,19.2,4,0.18,9,49948.49,0
3245,14340.78,54,316,28.9,7,0.86,4,16365.52,0
3246,4262.18,18,775,15.7,7,0.77,7,21138.72,0
3247,10502.14,21,810,8.7,3,0.57,7,49502.77,0
3248,8827.2,53,509,30.4,3,0.64,1,18465.02,0
3249,17540.01,71,798,31.4,7,0.1,5,18307.6,0
3250,12996.96,42,701,36.9,2,0.04,5,41385.72,0
3251,11117.58,20,728,15.0,6,0.33,4,15596.52,0
3252,3192.5,26,377,20.3,7,0.82,7,11689.31,0
3253,12507.12,39,379,14.5,7,0.47,9,21160.51,0
3254,3226.87,40,605,10.3,9,0.22,1,35032.04,1
3255,7406.92,29,357,30.0,3,0.83,1,2162.15,0
