id_candidato,cargo,tempo_experiencia,num_projetos,certificacoes,escolaridade,avaliacao_tecnica,avaliacao_comportamental,candidato_apto
7201,Analista de Dados,10,43,3,Graduação,8.0,8.0,1
2348,Programador,14,35,4,Pós-graduação,7.1,7.7,1
4113,Analista de Dados,10,7,4,Doutorado,2.3,6.1,0
9366,Cientista de Dados,5,5,1,Doutorado,3.5,1.9,0
7050,Programador,18,25,1,Pós-graduação,1.9,1.6,0
8756,Analista de Dados,6,48,8,Mestrado,7.5,6.6,1
9746,Analista de Dados,1,0,2,Doutorado,8.1,6.4,0
3096,Cientista de Dados,10,15,4,Pós-graduação,8.8,6.8,1
3436,Analista de Dados,16,7,8,Pós-graduação,4.9,4.7,0
476,Programador,12,2,8,Doutorado,3.6,1.9,0
8416,Programador,11,16,9,Doutorado,2.0,6.3,0
8378,Analista de Dados,3,36,9,Pós-graduação,9.6,6.8,1
727,Programador,14,47,3,Doutorado,9.9,9.5,1
9096,Programador,13,7,9,Doutorado,9.0,8.6,1
5364,Analista de Dados,6,43,7,Pós-graduação,7.9,6.8,1
9161,Cientista de Dados,13,48,2,Pós-graduação,3.1,1.9,0
804,Cientista de Dados,15,6,6,Mestrado,8.4,9.4,1
3616,Cientista de Dados,11,33,4,Pós-graduação,8.3,6.6,1
4673,Programador,18,48,6,Graduação,9.7,7.8,1
951,Analista de Dados,3,39,5,Mestrado,9.9,9.7,1
6983,Programador,8,0,3,Graduação,9.1,3.2,0
1039,Analista de Dados,9,8,3,Pós-graduação,3.1,7.9,0
6387,Programador,14,43,9,Graduação,7.5,8.6,1
6259,Programador,18,46,7,Graduação,3.6,5.4,0
5429,Analista de Dados,3,43,3,Mestrado,8.0,7.4,1
6494,Programador,19,38,2,Mestrado,1.1,9.2,0
2145,Cientista de Dados,17,31,0,Mestrado,1.3,1.4,0
5530,Programador,19,37,1,Mestrado,9.6,7.8,1
6630,Analista de Dados,17,29,2,Doutorado,3.5,8.5,0
4248,Analista de Dados,7,49,2,Graduação,8.6,7.6,1
290,Analista de Dados,8,22,2,Mestrado,8.7,7.9,1
396,Cientista de Dados,10,25,0,Pós-graduação,7.2,6.6,1
875,Analista de Dados,5,24,8,Mestrado,7.6,7.0,1
7539,Cientista de Dados,10,17,6,Doutorado,8.8,2.5,0
9921,Analista de Dados,1,19,8,Mestrado,6.4,6.9,0
9344,Programador,4,24,5,Pós-graduação,3.0,8.3,0
5056,Cientista de Dados,13,15,3,Mestrado,1.8,6.4,0
4454,Programador,4,7,8,Mestrado,1.7,2.3,0
4015,Analista de Dados,7,15,6,Mestrado,6.4,4.2,0
6678,Analista de Dados,18,6,0,Doutorado,9.9,2.0,0
4360,Cientista de Dados,6,34,2,Pós-graduação,8.1,8.0,1
2082,Cientista de Dados,4,49,7,Pós-graduação,9.9,4.2,0
1691,Programador,18,20,7,Pós-graduação,7.4,8.0,1
836,Analista de Dados,17,11,9,Pós-graduação,6.6,8.2,1
4611,Programador,1,11,3,Graduação,3.4,3.3,0
3473,Programador,0,29,3,Mestrado,7.3,10.0,0
7687,Cientista de Dados,5,16,3,Graduação,9.5,7.0,1
9978,Analista de Dados,13,31,7,Mestrado,7.2,9.2,1
9030,Programador,19,13,8,Graduação,6.2,6.9,1
3243,Programador,18,35,2,Pós-graduação,8.1,6.1,1
5143,Cientista de Dados,5,24,1,Mestrado,3.1,1.6,0
2172,Programador,13,2,8,Mestrado,9.3,3.5,0
2523,Cientista de Dados,17,2,5,Mestrado,4.8,3.0,0
4665,Programador,6,11,4,Graduação,9.2,2.5,0
4861,Analista de Dados,13,37,3,Pós-graduação,7.6,3.4,0
3481,Cientista de Dados,16,48,9,Graduação,6.5,1.6,0
3222,Programador,13,45,7,Doutorado,6.9,9.4,1
4762,Programador,14,17,7,Doutorado,4.1,4.1,0
1661,Programador,18,47,0,Doutorado,8.6,6.2,1
7081,Programador,18,18,9,Graduação,1.7,5.5,0
3129,Analista de Dados,18,45,4,Doutorado,7.8,7.7,1
1351,Programador,1,39,9,Graduação,2.5,3.3,0
9664,Cientista de Dados,10,30,5,Pós-graduação,2.0,6.1,0
2273,Cientista de Dados,13,49,9,Pós-graduação,3.4,1.8,0
8920,Cientista de Dados,9,37,9,Pós-graduação,3.8,2.0,0
839,Cientista de Dados,9,13,6,Pós-graduação,6.0,7.1,1
1965,Programador,4,11,0,Mestrado,1.9,2.9,0
962,Cientista de Dados,10,44,5,Graduação,8.4,8.4,1
1778,Programador,19,40,8,Pós-graduação,9.9,1.7,0
155,Programador,11,36,3,Doutorado,5.4,8.2,0
5182,Analista de Dados,11,25,0,Mestrado,9.9,9.0,1
4826,Programador,14,26,9,Doutorado,6.5,7.0,1
5458,Programador,9,28,5,Graduação,5.6,2.3,0
3467,Programador,3,14,2,Doutorado,9.8,9.1,1
9057,Programador,2,15,0,Doutorado,7.0,1.8,0
1417,Cientista de Dados,12,14,1,Doutorado,9.4,8.9,1
1659,Programador,11,9,8,Mestrado,5.2,3.9,0
1914,Analista de Dados,5,12,8,Pós-graduação,9.9,6.6,1
1940,Programador,6,18,6,Doutorado,8.9,9.7,1
24,Cientista de Dados,19,7,3,Mestrado,8.1,9.6,1
4881,Cientista de Dados,12,49,9,Pós-graduação,8.6,7.8,1
5654,Analista de Dados,18,29,3,Doutorado,9.7,9.4,1
8178,Programador,11,44,4,Mestrado,7.0,7.2,1
9354,Cientista de Dados,12,25,5,Pós-graduação,6.6,9.6,1
4527,Cientista de Dados,4,17,8,Graduação,7.2,7.0,1
8453,Cientista de Dados,12,39,0,Doutorado,9.9,6.4,1
1362,Cientista de Dados,7,8,4,Mestrado,8.6,9.6,1
3899,Programador,16,39,4,Doutorado,6.7,9.9,1
4201,Analista de Dados,1,6,8,Pós-graduação,1.4,7.6,0
272,Cientista de Dados,5,0,2,Pós-graduação,5.4,6.9,0
2124,Analista de Dados,3,15,3,Doutorado,6.0,9.4,1
2360,Programador,11,3,5,Mestrado,2.9,8.6,0
7380,Cientista de Dados,7,23,4,Mestrado,8.7,7.8,1
2104,Cientista de Dados,1,44,1,Pós-graduação,5.7,5.3,0
6299,Analista de Dados,14,9,4,Graduação,7.5,8.5,1
361,Cientista de Dados,3,44,3,Graduação,7.7,8.9,1
2305,Programador,15,15,6,Doutorado,2.2,8.8,0
7660,Cientista de Dados,0,6,2,Mestrado,1.3,2.6,0
3976,Analista de Dados,18,34,3,Mestrado,7.5,7.7,1
8458,Programador,17,0,3,Pós-graduação,2.8,4.6,0
7337,Analista de Dados,9,46,8,Mestrado,6.4,8.6,1
483,Cientista de Dados,17,27,6,Graduação,6.8,6.7,1
8637,Analista de Dados,6,30,5,Doutorado,7.9,6.7,1
2622,Cientista de Dados,10,11,4,Pós-graduação,3.1,1.6,0
9696,Cientista de Dados,6,9,0,Graduação,3.9,2.5,0
2868,Analista de Dados,3,16,6,Pós-graduação,4.6,7.8,0
14,Analista de Dados,4,45,2,Mestrado,9.8,9.5,1
3887,Programador,7,42,6,Graduação,6.5,6.3,1
7376,Cientista de Dados,5,27,8,Graduação,9.7,8.9,1
3699,Cientista de Dados,14,6,2,Doutorado,4.8,9.9,0
4459,Cientista de Dados,9,28,7,Pós-graduação,6.0,7.1,1
4186,Cientista de Dados,10,25,8,Mestrado,7.0,8.7,1
4988,Cientista de Dados,9,44,6,Doutorado,8.2,8.5,1
4756,Programador,4,34,4,Doutorado,6.6,6.9,1
1022,Cientista de Dados,12,49,0,Graduação,8.8,6.1,1
6441,Cientista de Dados,15,15,2,Pós-graduação,7.6,8.7,1
437,Analista de Dados,15,19,5,Mestrado,9.6,6.1,1
5269,Cientista de Dados,17,30,8,Graduação,4.3,9.2,0
3685,Programador,12,13,9,Doutorado,2.5,4.9,0
1670,Analista de Dados,9,47,4,Graduação,2.8,7.7,0
3332,Programador,14,36,3,Doutorado,5.2,3.7,0
8961,Programador,8,45,3,Graduação,6.5,9.7,1
2982,Cientista de Dados,15,30,2,Doutorado,8.3,6.0,1
194,Programador,16,39,6,Mestrado,9.9,8.4,1
6315,Analista de Dados,0,0,3,Doutorado,7.6,6.4,0
7812,Analista de Dados,5,10,6,Mestrado,3.6,4.5,0
9023,Cientista de Dados,7,10,1,Doutorado,1.3,6.9,0
7929,Programador,8,14,4,Mestrado,6.8,1.8,0
6905,Cientista de Dados,7,31,5,Doutorado,4.4,4.9,0
3327,Programador,13,22,8,Pós-graduação,6.3,8.8,1
4099,Analista de Dados,19,38,8,Doutorado,6.6,7.9,1
9006,Programador,8,16,4,Doutorado,9.4,6.4,1
7182,Analista de Dados,18,34,3,Doutorado,7.0,6.7,1
601,Programador,19,35,0,Pós-graduação,4.9,9.1,0
6290,Analista de Dados,6,44,6,Pós-graduação,6.0,4.3,0
5900,Cientista de Dados,17,44,6,Mestrado,9.7,6.4,1
8515,Analista de Dados,3,16,4,Pós-graduação,7.9,9.0,1
5297,Analista de Dados,18,23,9,Graduação,6.9,9.7,1
1677,Analista de Dados,9,2,0,Doutorado,6.1,8.0,0
6906,Analista de Dados,3,3,4,Mestrado,1.7,1.9,0
2469,Analista de Dados,4,40,1,Graduação,7.8,8.7,1
5624,Programador,18,9,2,Mestrado,9.2,3.0,0
6031,Analista de Dados,16,10,0,Doutorado,9.7,9.6,1
7293,Programador,1,19,1,Graduação,8.0,4.1,0
8563,Analista de Dados,13,14,5,Pós-graduação,5.2,3.1,0
9758,Analista de Dados,17,6,8,Pós-graduação,9.2,9.8,1
5452,Analista de Dados,19,39,3,Mestrado,8.7,8.0,1
6930,Programador,7,18,1,Pós-graduação,7.9,7.1,1
2043,Analista de Dados,1,37,0,Doutorado,2.4,1.1,0
1866,Cientista de Dados,16,15,1,Graduação,6.2,9.2,1
210,Programador,16,16,1,Pós-graduação,3.6,8.7,0
6087,Analista de Dados,17,16,6,Mestrado,10.0,9.7,1
113,Programador,12,49,3,Mestrado,8.9,3.9,0
8639,Analista de Dados,5,9,0,Pós-graduação,5.9,4.1,0
1063,Analista de Dados,7,40,6,Pós-graduação,8.9,8.0,1
4844,Cientista de Dados,8,2,6,Doutorado,4.9,7.4,0
4687,Cientista de Dados,14,17,3,Graduação,7.1,4.8,0
7082,Cientista de Dados,17,11,2,Pós-graduação,7.5,7.1,1
1188,Analista de Dados,7,35,6,Pós-graduação,10.0,9.8,1
627,Analista de Dados,8,29,0,Graduação,7.1,9.2,1
5345,Cientista de Dados,1,42,9,Pós-graduação,3.5,3.3,0
7069,Cientista de Dados,14,10,6,Doutorado,9.1,6.9,1
3580,Programador,18,26,3,Pós-graduação,3.8,4.1,0
9087,Cientista de Dados,16,23,7,Mestrado,7.4,6.4,1
9258,Analista de Dados,6,18,9,Mestrado,6.1,3.7,0
688,Programador,0,27,0,Pós-graduação,1.3,2.1,0
1850,Cientista de Dados,11,21,1,Graduação,8.5,8.0,1
8262,Analista de Dados,14,17,7,Pós-graduação,8.5,9.1,1
7675,Cientista de Dados,12,39,4,Pós-graduação,3.9,7.7,0
6445,Programador,12,33,4,Mestrado,1.2,8.8,0
5936,Programador,6,1,1,Mestrado,2.5,1.9,0
1591,Programador,2,27,2,Graduação,7.0,6.1,0
7225,Analista de Dados,7,9,3,Pós-graduação,7.3,8.5,1
4887,Programador,7,8,6,Graduação,9.5,1.9,0
7934,Programador,19,1,7,Doutorado,4.0,2.4,0
7250,Programador,3,36,3,Pós-graduação,6.2,8.9,1
1837,Analista de Dados,18,31,7,Mestrado,4.9,3.8,0
3877,Cientista de Dados,8,34,4,Graduação,6.3,7.8,1
5077,Programador,13,44,9,Graduação,7.5,9.1,1
1128,Analista de Dados,19,37,0,Pós-graduação,6.9,9.9,1
5031,Programador,15,31,3,Mestrado,9.3,9.2,1
1123,Analista de Dados,9,46,6,Pós-graduação,9.2,8.2,1
8700,Cientista de Dados,11,28,0,Pós-graduação,6.6,7.6,1
7157,Cientista de Dados,15,19,8,Mestrado,7.8,7.8,1
1196,Cientista de Dados,15,8,1,Graduação,1.6,7.1,0
8843,Analista de Dados,13,4,6,Graduação,4.0,2.4,0
3847,Analista de Dados,5,45,6,Doutorado,9.0,9.1,1
954,Analista de Dados,6,34,2,Mestrado,6.1,2.0,0
5841,Programador,1,32,9,Graduação,8.1,7.8,0
4001,Programador,4,5,5,Graduação,5.4,1.8,0
7394,Programador,18,44,3,Graduação,6.0,8.8,1
4842,Cientista de Dados,5,3,7,Pós-graduação,4.0,9.6,0
7876,Cientista de Dados,13,13,9,Doutorado,9.0,1.3,0
8199,Cientista de Dados,3,18,3,Doutorado,6.7,9.9,1
244,Cientista de Dados,4,23,6,Graduação,7.4,7.5,1
8661,Cientista de Dados,1,32,2,Doutorado,4.9,7.4,0
4468,Cientista de Dados,12,32,2,Graduação,7.9,9.7,1
2543,Programador,11,17,5,Graduação,8.9,8.6,1
4720,Programador,12,45,8,Pós-graduação,8.6,4.0,0
9138,Cientista de Dados,19,39,3,Mestrado,1.8,9.7,0
1563,Cientista de Dados,15,34,7,Mestrado,8.0,6.4,1
6293,Analista de Dados,10,35,3,Graduação,6.4,9.0,1
3676,Programador,0,2,0,Pós-graduação,2.4,6.0,0
2970,Cientista de Dados,10,20,2,Pós-graduação,7.6,9.2,1
4837,Programador,7,14,9,Pós-graduação,7.1,8.3,1
9021,Cientista de Dados,11,38,1,Pós-graduação,9.3,5.5,0
5000,Programador,13,44,3,Graduação,3.4,7.8,0
1683,Programador,10,10,8,Mestrado,4.9,8.5,0
5905,Cientista de Dados,4,27,3,Mestrado,1.1,8.8,0
1961,Programador,5,13,1,Pós-graduação,9.4,2.4,0
1536,Cientista de Dados,6,1,8,Pós-graduação,9.3,7.4,0
9969,Analista de Dados,15,27,9,Mestrado,2.0,5.1,0
7630,Cientista de Dados,10,2,2,Mestrado,2.8,6.6,0
5674,Programador,7,6,8,Pós-graduação,6.9,8.4,1
419,Analista de Dados,19,28,4,Doutorado,8.1,6.7,1
1370,Cientista de Dados,15,44,0,Graduação,6.2,6.9,1
8460,Programador,12,24,9,Mestrado,5.7,9.6,0
9712,Cientista de Dados,5,49,4,Pós-graduação,3.7,8.8,0
23,Cientista de Dados,11,9,9,Mestrado,6.3,9.3,1
2957,Analista de Dados,0,30,0,Pós-graduação,7.1,5.2,0
3200,Analista de Dados,10,15,8,Mestrado,6.2,6.4,1
807,Analista de Dados,14,46,2,Mestrado,7.9,6.1,1
5701,Programador,5,24,5,Mestrado,8.7,7.2,1
1180,Cientista de Dados,17,14,0,Doutorado,2.3,1.1,0
6960,Analista de Dados,7,43,7,Graduação,8.5,9.1,1
1662,Programador,4,15,8,Pós-graduação,5.9,9.0,0
992,Analista de Dados,3,35,4,Doutorado,6.7,6.5,1
8223,Programador,16,47,0,Pós-graduação,6.1,3.1,0
1907,Programador,18,16,8,Pós-graduação,5.4,7.0,0
6416,Analista de Dados,13,9,9,Graduação,6.2,6.6,1
6090,Analista de Dados,7,13,5,Mestrado,3.1,4.8,0
541,Cientista de Dados,14,36,3,Pós-graduação,9.6,7.2,1
673,Programador,9,7,3,Graduação,6.9,4.6,0
6770,Cientista de Dados,19,27,3,Pós-graduação,7.8,9.1,1
4328,Cientista de Dados,0,3,9,Pós-graduação,8.4,9.3,0
4602,Cientista de Dados,5,35,4,Doutorado,9.4,4.2,0
2960,Cientista de Dados,1,37,7,Graduação,1.1,4.0,0
6422,Analista de Dados,14,12,7,Pós-graduação,9.5,9.3,1
4566,Analista de Dados,11,25,7,Mestrado,7.1,1.4,0
5391,Programador,9,47,2,Pós-graduação,8.0,4.2,0
2531,Analista de Dados,9,37,2,Mestrado,9.4,8.1,1
1112,Programador,7,32,9,Graduação,6.8,6.6,1
2550,Cientista de Dados,11,21,0,Mestrado,8.0,7.8,1
6499,Analista de Dados,13,42,4,Graduação,9.5,6.0,1
939,Analista de Dados,18,11,9,Mestrado,2.3,3.8,0
9357,Analista de Dados,16,42,5,Doutorado,8.5,6.3,1
4646,Analista de Dados,14,32,8,Doutorado,7.6,7.0,1
8376,Analista de Dados,1,25,6,Pós-graduação,5.2,2.8,0
2834,Analista de Dados,0,44,7,Doutorado,6.6,8.0,0
288,Cientista de Dados,12,10,8,Graduação,3.3,3.8,0
8042,Programador,12,24,3,Pós-graduação,7.7,8.8,1
802,Cientista de Dados,8,7,0,Pós-graduação,8.9,8.0,1
5726,Programador,6,34,9,Doutorado,3.4,7.8,0
1516,Analista de Dados,15,20,7,Graduação,3.7,3.6,0
4872,Cientista de Dados,7,40,7,Graduação,1.8,4.1,0
9201,Programador,8,11,1,Pós-graduação,3.3,3.3,0
1577,Cientista de Dados,9,19,5,Pós-graduação,9.1,7.2,1
5343,Programador,14,40,3,Mestrado,1.2,6.3,0
5956,Analista de Dados,16,11,9,Mestrado,6.2,8.8,1
6690,Programador,12,14,5,Mestrado,6.9,3.9,0
942,Cientista de Dados,10,21,0,Mestrado,6.1,9.2,1
3304,Analista de Dados,4,17,6,Pós-graduação,5.0,1.3,0
2119,Programador,15,21,0,Doutorado,8.9,6.7,1
2533,Analista de Dados,0,19,7,Pós-graduação,1.8,7.9,0
1803,Cientista de Dados,3,32,8,Mestrado,4.6,2.0,0
2462,Programador,12,40,2,Doutorado,2.4,1.8,0
6619,Cientista de Dados,4,7,4,Mestrado,9.2,6.2,1
8881,Programador,17,21,9,Pós-graduação,9.3,4.6,0
5010,Programador,15,43,1,Graduação,6.7,7.5,1
2570,Programador,3,8,3,Doutorado,5.5,6.6,0
7208,Programador,4,28,4,Doutorado,4.8,4.3,0
3174,Analista de Dados,4,3,8,Mestrado,6.3,1.8,0
8268,Programador,12,11,4,Pós-graduação,5.4,1.2,0
1424,Analista de Dados,11,47,0,Doutorado,10.0,8.1,1
441,Cientista de Dados,14,6,8,Pós-graduação,1.2,2.5,0
9420,Cientista de Dados,3,21,0,Pós-graduação,6.9,1.6,0
3431,Programador,12,15,6,Doutorado,4.1,4.5,0
1178,Analista de Dados,4,29,7,Pós-graduação,6.7,5.2,0
3049,Analista de Dados,16,40,7,Mestrado,7.5,8.8,1
9986,Analista de Dados,11,23,0,Graduação,8.7,3.8,0
5135,Cientista de Dados,5,46,4,Doutorado,3.1,8.1,0
7767,Analista de Dados,8,5,2,Mestrado,7.2,9.3,1
3035,Cientista de Dados,17,23,8,Mestrado,9.8,8.2,1
9767,Programador,2,31,6,Pós-graduação,6.3,2.8,0
8214,Analista de Dados,16,12,0,Doutorado,7.5,7.8,1
1017,Cientista de Dados,16,33,8,Doutorado,8.3,2.1,0
555,Programador,3,8,9,Pós-graduação,9.3,4.3,0
7188,Cientista de Dados,6,46,5,Pós-graduação,1.5,3.0,0
2059,Analista de Dados,18,25,2,Mestrado,8.7,9.2,1
2703,Programador,5,1,2,Mestrado,5.6,9.5,0
3931,Analista de Dados,9,5,0,Mestrado,8.9,2.9,0
1537,Cientista de Dados,8,47,4,Graduação,8.9,8.1,1
5154,Analista de Dados,8,19,7,Graduação,6.6,9.0,1
8993,Cientista de Dados,6,35,8,Doutorado,7.8,7.7,1
4787,Programador,9,28,4,Graduação,8.7,3.1,0
4974,Cientista de Dados,10,41,9,Mestrado,5.7,1.8,0
5074,Analista de Dados,14,31,2,Doutorado,4.5,7.1,0
6977,Cientista de Dados,9,15,6,Graduação,7.1,8.8,1
263,Analista de Dados,13,42,8,Doutorado,6.7,1.9,0
7065,Programador,6,8,3,Doutorado,6.1,6.7,1
9172,Programador,13,46,5,Graduação,9.7,9.2,1
2883,Cientista de Dados,9,7,1,Mestrado,6.3,9.2,1
7198,Cientista de Dados,16,38,4,Doutorado,8.7,7.3,1
8898,Analista de Dados,6,39,6,Mestrado,8.0,7.7,1
5144,Analista de Dados,14,20,6,Pós-graduação,6.8,6.9,1
9717,Analista de Dados,7,41,3,Mestrado,4.1,4.8,0
1294,Cientista de Dados,14,19,9,Pós-graduação,6.6,8.5,1
7339,Analista de Dados,12,6,1,Doutorado,1.1,8.5,0
3196,Cientista de Dados,10,13,5,Pós-graduação,4.1,7.6,0
7658,Cientista de Dados,12,29,9,Mestrado,7.6,4.8,0
243,Analista de Dados,13,40,2,Pós-graduação,1.0,7.2,0
7636,Cientista de Dados,17,33,5,Doutorado,2.4,5.8,0
5080,Programador,19,18,4,Mestrado,8.5,8.8,1
7151,Programador,1,42,6,Pós-graduação,6.7,3.2,0
9998,Cientista de Dados,7,26,1,Mestrado,4.5,6.1,0
5288,Cientista de Dados,17,22,0,Pós-graduação,9.2,5.6,0
2914,Programador,8,49,8,Mestrado,8.9,8.5,1
4310,Analista de Dados,8,41,5,Mestrado,5.0,3.1,0
8253,Programador,2,17,9,Graduação,6.8,9.2,0
3584,Programador,8,25,2,Graduação,6.7,9.8,1
1764,Cientista de Dados,3,20,8,Doutorado,6.4,9.7,1
4234,Programador,18,43,9,Graduação,8.8,1.6,0
1776,Analista de Dados,15,18,0,Graduação,9.5,8.5,1
362,Analista de Dados,10,47,3,Doutorado,1.3,5.3,0
3309,Analista de Dados,19,12,4,Mestrado,9.5,6.3,1
3597,Programador,18,33,8,Graduação,1.3,7.9,0
9751,Analista de Dados,13,34,7,Mestrado,2.8,2.7,0
4417,Analista de Dados,15,38,7,Doutorado,7.5,9.7,1
6049,Programador,15,42,3,Graduação,5.3,8.6,0
7052,Programador,4,30,5,Doutorado,9.9,8.9,1
5584,Programador,3,0,8,Pós-graduação,6.9,8.8,0
5767,Cientista de Dados,15,26,2,Graduação,9.4,2.6,0
1882,Cientista de Dados,10,23,1,Graduação,4.4,7.9,0
5515,Analista de Dados,14,8,4,Graduação,6.7,8.5,1
7698,Analista de Dados,17,20,3,Pós-graduação,9.4,8.1,1
8342,Cientista de Dados,4,44,2,Pós-graduação,9.1,9.9,1
9061,Programador,14,21,6,Pós-graduação,8.8,7.0,1
4181,Cientista de Dados,16,48,8,Doutorado,9.8,6.5,1
3252,Analista de Dados,6,11,6,Doutorado,7.2,9.1,1
1078,Programador,7,46,2,Graduação,7.7,6.6,1
9813,Cientista de Dados,19,13,0,Doutorado,7.4,9.2,1
1074,Programador,3,28,4,Doutorado,7.4,9.2,1
9128,Cientista de Dados,18,1,8,Doutorado,3.4,7.3,0
3281,Analista de Dados,13,25,4,Mestrado,7.9,7.3,1
2171,Programador,12,48,7,Doutorado,3.8,6.7,0
4764,Programador,0,24,2,Doutorado,6.1,2.9,0
8717,Analista de Dados,11,21,4,Pós-graduação,9.9,8.2,1
8036,Analista de Dados,9,7,0,Mestrado,7.8,7.3,1
3171,Programador,18,41,8,Graduação,7.9,9.9,1
6472,Programador,0,22,1,Doutorado,2.5,2.6,0
9807,Analista de Dados,4,29,0,Doutorado,9.6,8.5,1
3499,Programador,18,29,2,Pós-graduação,2.3,5.0,0
5494,Cientista de Dados,4,45,9,Pós-graduação,9.3,8.3,1
5348,Analista de Dados,15,38,7,Pós-graduação,1.4,3.8,0
1618,Cientista de Dados,4,38,9,Graduação,6.6,9.0,1
3105,Cientista de Dados,17,38,9,Doutorado,1.1,3.3,0
4858,Analista de Dados,8,38,7,Graduação,5.4,1.3,0
25,Programador,17,20,4,Doutorado,8.6,1.8,0
1736,Cientista de Dados,9,25,8,Graduação,7.2,9.0,1
1630,Programador,8,44,3,Graduação,9.6,9.1,1
753,Analista de Dados,17,25,3,Graduação,5.7,1.8,0
5210,Analista de Dados,12,12,5,Doutorado,9.4,3.2,0
5577,Cientista de Dados,9,46,4,Mestrado,2.7,3.3,0
3404,Cientista de Dados,6,35,4,Graduação,7.0,3.5,0
5450,Analista de Dados,17,4,1,Pós-graduação,2.0,4.5,0
5337,Analista de Dados,17,21,6,Mestrado,5.2,8.8,0
2765,Analista de Dados,9,8,4,Pós-graduação,2.8,9.3,0
5412,Cientista de Dados,13,16,3,Mestrado,9.5,7.3,1
4995,Programador,14,13,5,Mestrado,6.4,4.6,0
6929,Cientista de Dados,7,36,6,Doutorado,7.3,6.0,1
7180,Cientista de Dados,3,30,1,Mestrado,7.0,7.6,1
8028,Programador,2,8,6,Doutorado,6.8,4.4,0
9089,Programador,17,44,0,Doutorado,5.5,8.6,0
3260,Analista de Dados,16,47,8,Doutorado,7.9,5.5,0
676,Analista de Dados,11,42,6,Doutorado,5.6,3.9,0
3549,Programador,11,16,8,Doutorado,4.4,2.6,0
5131,Analista de Dados,6,21,6,Pós-graduação,8.2,2.1,0
6017,Analista de Dados,12,28,3,Graduação,7.3,6.8,1
9241,Programador,12,49,6,Mestrado,6.1,9.4,1
5427,Programador,8,20,5,Mestrado,8.7,8.3,1
1371,Cientista de Dados,11,44,1,Mestrado,7.2,1.2,0
6465,Programador,17,49,8,Pós-graduação,8.5,9.5,1
3652,Programador,5,33,9,Pós-graduação,6.8,6.5,1
3157,Cientista de Dados,13,43,2,Pós-graduação,4.4,4.6,0
4095,Analista de Dados,12,34,5,Pós-graduação,2.0,1.3,0
8139,Analista de Dados,16,44,2,Pós-graduação,7.9,8.5,1
2808,Programador,16,26,0,Doutorado,6.7,8.7,1
3070,Analista de Dados,15,35,1,Mestrado,8.9,6.9,1
8497,Analista de Dados,10,45,8,Doutorado,7.8,5.9,0
5319,Analista de Dados,19,6,2,Doutorado,7.5,7.2,1
6689,Programador,10,25,1,Mestrado,8.5,9.4,1
203,Programador,8,5,0,Doutorado,1.6,6.1,0
6119,Cientista de Dados,4,43,3,Doutorado,3.9,4.0,0
1120,Analista de Dados,19,15,0,Mestrado,6.3,7.8,1
6655,Analista de Dados,14,37,9,Graduação,1.4,8.3,0
8982,Cientista de Dados,16,36,3,Doutorado,7.3,9.3,1
4631,Analista de Dados,0,47,6,Doutorado,3.1,2.5,0
7483,Cientista de Dados,18,41,9,Mestrado,9.1,7.2,1
542,Cientista de Dados,14,12,4,Pós-graduação,3.9,6.8,0
1379,Cientista de Dados,1,9,5,Doutorado,6.3,5.8,0
6358,Cientista de Dados,3,38,4,Doutorado,1.2,1.4,0
7360,Cientista de Dados,9,44,7,Doutorado,1.8,1.1,0
3187,Analista de Dados,7,1,7,Mestrado,3.3,1.8,0
6103,Cientista de Dados,18,41,6,Graduação,6.3,6.0,1
8752,Programador,8,2,4,Graduação,6.2,6.0,0
4609,Analista de Dados,7,34,9,Graduação,6.2,1.9,0
8770,Cientista de Dados,6,22,5,Mestrado,6.9,7.3,1
2218,Programador,9,47,2,Mestrado,4.0,5.5,0
3565,Cientista de Dados,11,44,4,Mestrado,8.1,9.6,1
3447,Programador,15,14,1,Mestrado,6.5,2.0,0
8087,Programador,12,41,5,Doutorado,9.3,9.2,1
5289,Cientista de Dados,2,24,5,Pós-graduação,8.1,7.2,0
2239,Cientista de Dados,15,13,8,Mestrado,3.1,2.8,0
2984,Cientista de Dados,7,36,3,Mestrado,6.2,3.2,0
2303,Cientista de Dados,4,32,1,Graduação,4.8,1.7,0
1737,Analista de Dados,13,9,6,Pós-graduação,8.4,8.7,1
1535,Programador,10,0,9,Pós-graduação,1.9,6.6,0
2886,Analista de Dados,13,11,1,Pós-graduação,7.9,9.4,1
9874,Programador,10,13,5,Graduação,5.1,6.2,0
1148,Analista de Dados,5,23,5,Doutorado,9.4,7.4,1
4033,Cientista de Dados,15,36,1,Pós-graduação,5.1,1.2,0
1216,Analista de Dados,8,9,6,Mestrado,9.2,9.2,1
2504,Analista de Dados,14,37,4,Pós-graduação,9.6,9.4,1
9398,Analista de Dados,16,14,0,Mestrado,9.5,9.8,1
3044,Analista de Dados,18,37,9,Doutorado,8.9,4.7,0
5852,Analista de Dados,3,5,4,Doutorado,2.3,2.2,0
7348,Programador,4,36,5,Mestrado,9.0,7.0,1
6096,Programador,11,16,4,Mestrado,7.3,6.1,1
1565,Programador,8,4,8,Graduação,6.6,9.7,0
5817,Cientista de Dados,16,26,3,Mestrado,7.6,6.6,1
4252,Analista de Dados,15,43,5,Mestrado,9.8,5.7,0
2959,Cientista de Dados,17,38,2,Mestrado,8.6,6.6,1
